formula,property
Mo-Mn-Al-C,0.058509663
Mo-Mn-Al-N,0.48821402
Mo-Mn-As-C,0.15253161
Mo-Mn-As-N,0.25915703
Mo-Mn-Au-C,0.15863997
Mo-Mn-Au-N,0.1707574
Mo-Mn-Bi-C,0.35895383
Mo-Mn-Bi-N,0.35518247
Mo-Mn-Cd-C,0.14107724
Mo-Mn-Cd-N,0.19348441
Mo-Mn-Co-C,0.22035736
Mo-Mn-Co-N,0.2204463
Mo-Mn-Cu-C,0.20441808
Mo-Mn-Cu-N,0.21726692
Mo-Mn-Fe-C,0.25745064
Mo-Mn-Fe-N,0.2300296
Mo-Mn-Ga-C,0.074012205
Mo-Mn-Ga-N,0.16534613
Mo-Mn-Ge-C,0.09770508
Mo-Mn-Ge-N,0.16621983
Mo-Mn-In-C,0.121111155
Mo-Mn-In-N,0.18489914
Mo-Mn-Ni-C,0.18207736
Mo-Mn-Ni-N,0.23397858
Mo-Mn-P-C,0.25636688
Mo-Mn-P-N,0.27909955
Mo-Mn-Pb-C,0.32564408
Mo-Mn-Pb-N,0.32779157
Mo-Mn-S-C,0.24220811
Mo-Mn-S-N,0.31869552
Mo-Mn-Sb-C,0.18236245
Mo-Mn-Sb-N,0.26130864
Mo-Mn-Si-C,0.17368299
Mo-Mn-Si-N,0.41258335
Mo-Mn-Sn-C,0.15034394
Mo-Mn-Sn-N,0.16085169
Mo-Mn-Tl-C,0.27050054
Mo-Mn-Tl-N,0.32990173
Mo-Mn-Zn-C,0.100220054
Mo-Mn-Zn-N,0.110547684
Mo-Mo-Al-C,0.040620342
Mo-Mo-Al-N,0.5069819
Mo-Mo-As-C,0.1617547
Mo-Mo-As-N,0.2577095
Mo-Mo-Au-C,0.11346587
Mo-Mo-Au-N,0.26620698
Mo-Mo-Bi-C,0.3328468
Mo-Mo-Bi-N,0.44378412
Mo-Mo-Cd-C,0.13458136
Mo-Mo-Cd-N,0.23341216
Mo-Mo-Co-C,0.2290514
Mo-Mo-Co-N,0.24615641
Mo-Mo-Cu-C,0.23531727
Mo-Mo-Cu-N,0.28808233
Mo-Mo-Fe-C,0.30575296
Mo-Mo-Fe-N,0.22631904
Mo-Mo-Ga-C,0.014108249
Mo-Mo-Ga-N,0.16303612
Mo-Mo-Ge-C,0.075502194
Mo-Mo-Ge-N,0.2508304
Mo-Mo-In-C,0.086297296
Mo-Mo-In-N,0.2213082
Mo-Mo-Ni-C,0.16909207
Mo-Mo-Ni-N,0.26335526
Mo-Mo-P-C,0.23519789
Mo-Mo-P-N,0.27211946
Mo-Mo-Pb-C,0.3083743
Mo-Mo-Pb-N,0.3692351
Mo-Mo-S-C,0.24943171
Mo-Mo-S-N,0.38969862
Mo-Mo-Sb-C,0.15858044
Mo-Mo-Sb-N,0.26317713
Mo-Mo-Si-C,0.16846271
Mo-Mo-Si-N,0.4738495
Mo-Mo-Sn-C,0.10315391
Mo-Mo-Sn-N,0.16361046
Mo-Mo-Tl-C,0.2732897
Mo-Mo-Tl-N,0.35708058
Mo-Mo-Zn-C,0.09039116
Mo-Mo-Zn-N,0.17866105
Mo-Nb-Al-C,0.038934205
Mo-Nb-Al-N,0.43162662
Mo-Nb-As-C,0.086573094
Mo-Nb-As-N,0.28512475
Mo-Nb-Au-C,0.06956271
Mo-Nb-Au-N,0.2205251
Mo-Nb-Bi-C,0.2900802
Mo-Nb-Bi-N,0.45620582
Mo-Nb-Cd-C,0.123636596
Mo-Nb-Cd-N,0.23889224
Mo-Nb-Co-C,0.19046181
Mo-Nb-Co-N,0.24750327
Mo-Nb-Cu-C,0.18919283
Mo-Nb-Cu-N,0.28572378
Mo-Nb-Fe-C,0.17340812
Mo-Nb-Fe-N,0.2480587
Mo-Nb-Ga-C,-0.0023221662
Mo-Nb-Ga-N,0.18919626
Mo-Nb-Ge-C,0.041328147
Mo-Nb-Ge-N,0.22932932
Mo-Nb-In-C,0.07001515
Mo-Nb-In-N,0.18931477
Mo-Nb-Ni-C,0.16322872
Mo-Nb-Ni-N,0.2662328
Mo-Nb-P-C,0.14755651
Mo-Nb-P-N,0.32201102
Mo-Nb-Pb-C,0.26232812
Mo-Nb-Pb-N,0.35471517
Mo-Nb-S-C,0.20532785
Mo-Nb-S-N,0.35157722
Mo-Nb-Sb-C,0.12890938
Mo-Nb-Sb-N,0.29392084
Mo-Nb-Si-C,0.124976166
Mo-Nb-Si-N,0.3637668
Mo-Nb-Sn-C,0.07588162
Mo-Nb-Sn-N,0.21990864
Mo-Nb-Tl-C,0.22662672
Mo-Nb-Tl-N,0.34061715
Mo-Nb-Zn-C,0.074767664
Mo-Nb-Zn-N,0.20116478
Mo-Sc-Al-C,-0.047150183
Mo-Sc-Al-N,0.36185175
Mo-Sc-As-C,0.108864285
Mo-Sc-As-N,0.23373657
Mo-Sc-Au-C,0.087850206
Mo-Sc-Au-N,0.14734998
Mo-Sc-Bi-C,0.16870603
Mo-Sc-Bi-N,0.42259952
Mo-Sc-Cd-C,0.015712587
Mo-Sc-Cd-N,0.2607029
Mo-Sc-Co-C,0.07892541
Mo-Sc-Co-N,0.3199972
Mo-Sc-Cu-C,0.066844195
Mo-Sc-Cu-N,0.2748094
Mo-Sc-Fe-C,0.06932197
Mo-Sc-Fe-N,0.29451928
Mo-Sc-Ga-C,-0.052492134
Mo-Sc-Ga-N,0.16889533
Mo-Sc-Ge-C,-0.011451807
Mo-Sc-Ge-N,0.24297757
Mo-Sc-In-C,-0.010321252
Mo-Sc-In-N,0.19519544
Mo-Sc-Ni-C,0.053986527
Mo-Sc-Ni-N,0.30293322
Mo-Sc-P-C,0.2217961
Mo-Sc-P-N,0.29237852
Mo-Sc-Pb-C,0.16670412
Mo-Sc-Pb-N,0.36844108
Mo-Sc-S-C,0.25633922
Mo-Sc-S-N,0.22421211
Mo-Sc-Sb-C,0.09257449
Mo-Sc-Sb-N,0.2586083
Mo-Sc-Si-C,0.04224935
Mo-Sc-Si-N,0.3952521
Mo-Sc-Sn-C,0.009836895
Mo-Sc-Sn-N,0.21025255
Mo-Sc-Tl-C,0.08858589
Mo-Sc-Tl-N,0.332289
Mo-Sc-Zn-C,-0.016557712
Mo-Sc-Zn-N,0.189284
Mo-Ta-Al-C,0.048279006
Mo-Ta-Al-N,0.4188316
Mo-Ta-As-C,0.115635216
Mo-Ta-As-N,0.3220674
Mo-Ta-Au-C,0.0887839
Mo-Ta-Au-N,0.25589758
Mo-Ta-Bi-C,0.2823157
Mo-Ta-Bi-N,0.5184519
Mo-Ta-Cd-C,0.15091656
Mo-Ta-Cd-N,0.26633888
Mo-Ta-Co-C,0.19568971
Mo-Ta-Co-N,0.27438813
Mo-Ta-Cu-C,0.19840111
Mo-Ta-Cu-N,0.31291014
Mo-Ta-Fe-C,0.19729018
Mo-Ta-Fe-N,0.26623923
Mo-Ta-Ga-C,0.012390804
Mo-Ta-Ga-N,0.21448265
Mo-Ta-Ge-C,0.06563995
Mo-Ta-Ge-N,0.28949356
Mo-Ta-In-C,0.09962029
Mo-Ta-In-N,0.2431326
Mo-Ta-Ni-C,0.1693736
Mo-Ta-Ni-N,0.28608593
Mo-Ta-P-C,0.16680352
Mo-Ta-P-N,0.34620005
Mo-Ta-Pb-C,0.31102526
Mo-Ta-Pb-N,0.48200205
Mo-Ta-S-C,0.22107254
Mo-Ta-S-N,0.39625546
Mo-Ta-Sb-C,0.18671218
Mo-Ta-Sb-N,0.31947717
Mo-Ta-Si-C,0.13990493
Mo-Ta-Si-N,0.43249348
Mo-Ta-Sn-C,0.10332202
Mo-Ta-Sn-N,0.2777772
Mo-Ta-Tl-C,0.25167376
Mo-Ta-Tl-N,0.36917147
Mo-Ta-Zn-C,0.0933867
Mo-Ta-Zn-N,0.24193466
Mo-Ti-Al-C,0.018755928
Mo-Ti-Al-N,0.38498113
Mo-Ti-As-C,0.06695717
Mo-Ti-As-N,0.25744244
Mo-Ti-Au-C,0.058529407
Mo-Ti-Au-N,0.257066
Mo-Ti-Bi-C,0.24616499
Mo-Ti-Bi-N,0.42917883
Mo-Ti-Cd-C,0.101587944
Mo-Ti-Cd-N,0.2641704
Mo-Ti-Co-C,0.19309059
Mo-Ti-Co-N,0.2922866
Mo-Ti-Cu-C,0.13976745
Mo-Ti-Cu-N,0.32379568
Mo-Ti-Fe-C,0.19200957
Mo-Ti-Fe-N,0.3303485
Mo-Ti-Ga-C,-0.0072889295
Mo-Ti-Ga-N,0.16976097
Mo-Ti-Ge-C,0.018121822
Mo-Ti-Ge-N,0.19492124
Mo-Ti-In-C,0.050534796
Mo-Ti-In-N,0.23260836
Mo-Ti-Ni-C,0.12539057
Mo-Ti-Ni-N,0.33764118
Mo-Ti-P-C,0.18333815
Mo-Ti-P-N,0.3016822
Mo-Ti-Pb-C,0.22700785
Mo-Ti-Pb-N,0.40552667
Mo-Ti-S-C,0.21137656
Mo-Ti-S-N,0.2794458
Mo-Ti-Sb-C,0.10765783
Mo-Ti-Sb-N,0.28342152
Mo-Ti-Si-C,0.09954458
Mo-Ti-Si-N,0.3417916
Mo-Ti-Sn-C,0.03895748
Mo-Ti-Sn-N,0.2397801
Mo-Ti-Tl-C,0.18936177
Mo-Ti-Tl-N,0.37044603
Mo-Ti-Zn-C,0.059032567
Mo-Ti-Zn-N,0.22539832
Mo-V-Al-C,0.017244339
Mo-V-Al-N,0.40811372
Mo-V-As-C,0.089339845
Mo-V-As-N,0.26364583
Mo-V-Au-C,0.08548647
Mo-V-Au-N,0.24436006
Mo-V-Bi-C,0.3320192
Mo-V-Bi-N,0.4307355
Mo-V-Cd-C,0.131853
Mo-V-Cd-N,0.28328556
Mo-V-Co-C,0.2393751
Mo-V-Co-N,0.2901341
Mo-V-Cu-C,0.209391
Mo-V-Cu-N,0.33027968
Mo-V-Fe-C,0.25447282
Mo-V-Fe-N,0.33426714
Mo-V-Ga-C,0.011056009
Mo-V-Ga-N,0.19554257
Mo-V-Ge-C,0.043414015
Mo-V-Ge-N,0.2423881
Mo-V-In-C,0.09087851
Mo-V-In-N,0.22527328
Mo-V-Ni-C,0.12936097
Mo-V-Ni-N,0.27975014
Mo-V-P-C,0.16332754
Mo-V-P-N,0.29797763
Mo-V-Pb-C,0.30006155
Mo-V-Pb-N,0.410204
Mo-V-S-C,0.19743656
Mo-V-S-N,0.3127859
Mo-V-Sb-C,0.14297289
Mo-V-Sb-N,0.30181935
Mo-V-Si-C,0.12420792
Mo-V-Si-N,0.32847512
Mo-V-Sn-C,0.08030039
Mo-V-Sn-N,0.21987076
Mo-V-Tl-C,0.25940585
Mo-V-Tl-N,0.39630783
Mo-V-Zn-C,0.0836079
Mo-V-Zn-N,0.2254547
Mo-W-Al-C,0.08380928
Mo-W-Al-N,0.57200307
Mo-W-As-C,0.20835984
Mo-W-As-N,0.3270825
Mo-W-Au-C,0.1517252
Mo-W-Au-N,0.2816953
Mo-W-Bi-C,0.40998968
Mo-W-Bi-N,0.5200388
Mo-W-Cd-C,0.18720539
Mo-W-Cd-N,0.29237583
Mo-W-Co-C,0.26785073
Mo-W-Co-N,0.2203746
Mo-W-Cu-C,0.25736615
Mo-W-Cu-N,0.2729978
Mo-W-Fe-C,0.30731866
Mo-W-Fe-N,0.19090496
Mo-W-Ga-C,0.08127392
Mo-W-Ga-N,0.2565456
Mo-W-Ge-C,0.14104667
Mo-W-Ge-N,0.31002235
Mo-W-In-C,0.15461554
Mo-W-In-N,0.27027762
Mo-W-Ni-C,0.20105785
Mo-W-Ni-N,0.28552583
Mo-W-P-C,0.28348547
Mo-W-P-N,0.3556063
Mo-W-Pb-C,0.3589608
Mo-W-Pb-N,0.48334467
Mo-W-S-C,0.30493587
Mo-W-S-N,0.40570778
Mo-W-Sb-C,0.24987116
Mo-W-Sb-N,0.35462904
Mo-W-Si-C,0.23400721
Mo-W-Si-N,0.57651484
Mo-W-Sn-C,0.16934802
Mo-W-Sn-N,0.28453034
Mo-W-Tl-C,0.317942
Mo-W-Tl-N,0.45493248
Mo-W-Zn-C,0.12393153
Mo-W-Zn-N,0.2185882
Mo-Y-Al-C,-0.042721916
Mo-Y-Al-N,0.29205433
Mo-Y-As-C,0.26244694
Mo-Y-As-N,0.28892174
Mo-Y-Au-C,0.053098854
Mo-Y-Au-N,0.09419807
Mo-Y-Bi-C,0.26024023
Mo-Y-Bi-N,0.3490905
Mo-Y-Cd-C,0.022713928
Mo-Y-Cd-N,0.19205528
Mo-Y-Co-C,0.05722598
Mo-Y-Co-N,0.27274305
Mo-Y-Cu-C,0.06034593
Mo-Y-Cu-N,0.18427284
Mo-Y-Fe-C,0.0553966
Mo-Y-Fe-N,0.22736022
Mo-Y-Ga-C,-0.021431033
Mo-Y-Ga-N,0.13107432
Mo-Y-Ge-C,0.06125178
Mo-Y-Ge-N,0.18191701
Mo-Y-In-C,0.028943691
Mo-Y-In-N,0.15567134
Mo-Y-Ni-C,0.0561001
Mo-Y-Ni-N,0.24344705
Mo-Y-P-C,0.3029468
Mo-Y-P-N,0.2919875
Mo-Y-Pb-C,0.15967692
Mo-Y-Pb-N,0.31808972
Mo-Y-S-C,0.36570817
Mo-Y-S-N,0.28064957
Mo-Y-Sb-C,0.2193261
Mo-Y-Sb-N,0.26269507
Mo-Y-Si-C,0.07352117
Mo-Y-Si-N,0.35175866
Mo-Y-Sn-C,0.11335007
Mo-Y-Sn-N,0.17793962
Mo-Y-Tl-C,0.10111998
Mo-Y-Tl-N,0.28974566
Mo-Y-Zn-C,0.0363187
Mo-Y-Zn-N,0.14124158
Mo-Zr-Al-C,-0.0042252885
Mo-Zr-Al-N,0.3311468
Mo-Zr-As-C,0.059631117
Mo-Zr-As-N,0.26082212
Mo-Zr-Au-C,0.04054755
Mo-Zr-Au-N,0.15302318
Mo-Zr-Bi-C,0.23194791
Mo-Zr-Bi-N,0.44713947
Mo-Zr-Cd-C,0.0779781
Mo-Zr-Cd-N,0.23129712
Mo-Zr-Co-C,0.102170035
Mo-Zr-Co-N,0.23626855
Mo-Zr-Cu-C,0.091004305
Mo-Zr-Cu-N,0.24620757
Mo-Zr-Fe-C,0.09660751
Mo-Zr-Fe-N,0.25204656
Mo-Zr-Ga-C,-0.049606845
Mo-Zr-Ga-N,0.1655038
Mo-Zr-Ge-C,0.033480942
Mo-Zr-Ge-N,0.21095486
Mo-Zr-In-C,0.037502393
Mo-Zr-In-N,0.1907472
Mo-Zr-Ni-C,0.08557756
Mo-Zr-Ni-N,0.25179675
Mo-Zr-P-C,0.10925545
Mo-Zr-P-N,0.29407394
Mo-Zr-Pb-C,0.19839576
Mo-Zr-Pb-N,0.3622694
Mo-Zr-S-C,0.18218483
Mo-Zr-S-N,0.2974235
Mo-Zr-Sb-C,0.09364897
Mo-Zr-Sb-N,0.27281335
Mo-Zr-Si-C,0.10597094
Mo-Zr-Si-N,0.36099115
Mo-Zr-Sn-C,0.0992401
Mo-Zr-Sn-N,0.22248997
Mo-Zr-Tl-C,0.15101269
Mo-Zr-Tl-N,0.31045848
Mo-Zr-Zn-C,0.009619208
Mo-Zr-Zn-N,0.16600133
Nb-Cr-Al-C,0.057668198
Nb-Cr-Al-N,0.22659117
Nb-Cr-As-C,0.04809638
Nb-Cr-As-N,0.17964627
Nb-Cr-Au-C,0.080965996
Nb-Cr-Au-N,0.14834675
Nb-Cr-Bi-C,0.2700992
Nb-Cr-Bi-N,0.39055574
Nb-Cr-Cd-C,0.13640666
Nb-Cr-Cd-N,0.22393319
Nb-Cr-Co-C,0.31170645
Nb-Cr-Co-N,0.28881887
Nb-Cr-Cu-C,0.19703709
Nb-Cr-Cu-N,0.3076638
Nb-Cr-Fe-C,0.37835422
Nb-Cr-Fe-N,0.3716349
Nb-Cr-Ga-C,0.05186277
Nb-Cr-Ga-N,0.1236768
Nb-Cr-Ge-C,0.03647668
Nb-Cr-Ge-N,0.13341933
Nb-Cr-In-C,0.10721086
Nb-Cr-In-N,0.18808292
Nb-Cr-Ni-C,0.20011936
Nb-Cr-Ni-N,0.2716569
Nb-Cr-P-C,0.07777688
Nb-Cr-P-N,0.21338889
Nb-Cr-Pb-C,0.25560784
Nb-Cr-Pb-N,0.38750926
Nb-Cr-S-C,0.10961793
Nb-Cr-S-N,0.248851
Nb-Cr-Sb-C,0.16347045
Nb-Cr-Sb-N,0.27493262
Nb-Cr-Si-C,0.13671388
Nb-Cr-Si-N,0.22963212
Nb-Cr-Sn-C,0.10741119
Nb-Cr-Sn-N,0.18546414
Nb-Cr-Tl-C,0.2139196
Nb-Cr-Tl-N,0.35623756
Nb-Cr-Zn-C,0.092286505
Nb-Cr-Zn-N,0.16549137
Nb-Hf-Al-C,0.003269611
Nb-Hf-Al-N,0.14110558
Nb-Hf-As-C,0.029270632
Nb-Hf-As-N,0.16092932
Nb-Hf-Au-C,0.042536575
Nb-Hf-Au-N,0.10000638
Nb-Hf-Bi-C,0.08931514
Nb-Hf-Bi-N,0.3379486
Nb-Hf-Cd-C,0.024977164
Nb-Hf-Cd-N,0.13512231
Nb-Hf-Co-C,0.1335935
Nb-Hf-Co-N,0.19842377
Nb-Hf-Cu-C,0.10013801
Nb-Hf-Cu-N,0.18498656
Nb-Hf-Fe-C,0.17599465
Nb-Hf-Fe-N,0.22807452
Nb-Hf-Ga-C,-0.015558087
Nb-Hf-Ga-N,0.08491081
Nb-Hf-Ge-C,0.013102016
Nb-Hf-Ge-N,0.12260485
Nb-Hf-In-C,-0.0052984385
Nb-Hf-In-N,0.10405492
Nb-Hf-Ni-C,0.13428698
Nb-Hf-Ni-N,0.20180987
Nb-Hf-P-C,0.013436232
Nb-Hf-P-N,0.182598
Nb-Hf-Pb-C,0.10124851
Nb-Hf-Pb-N,0.22907351
Nb-Hf-S-C,0.006862374
Nb-Hf-S-N,0.18355244
Nb-Hf-Sb-C,0.054816805
Nb-Hf-Sb-N,0.21128994
Nb-Hf-Si-C,0.09948223
Nb-Hf-Si-N,0.16992608
Nb-Hf-Sn-C,0.010658559
Nb-Hf-Sn-N,0.13625498
Nb-Hf-Tl-C,0.10388003
Nb-Hf-Tl-N,0.20142153
Nb-Hf-Zn-C,0.014534658
Nb-Hf-Zn-N,0.13113745
Nb-Lu-Al-C,-0.03138219
Nb-Lu-Al-N,0.12847124
Nb-Lu-As-C,0.2111605
Nb-Lu-As-N,0.17096378
Nb-Lu-Au-C,0.14512818
Nb-Lu-Au-N,0.13918042
Nb-Lu-Bi-C,0.19821961
Nb-Lu-Bi-N,0.23685989
Nb-Lu-Cd-C,0.0068676816
Nb-Lu-Cd-N,0.11087109
Nb-Lu-Co-C,0.06317389
Nb-Lu-Co-N,0.16632569
Nb-Lu-Cu-C,0.07788209
Nb-Lu-Cu-N,0.17503622
Nb-Lu-Fe-C,0.08124334
Nb-Lu-Fe-N,0.21862993
Nb-Lu-Ga-C,-0.0351522
Nb-Lu-Ga-N,0.07381246
Nb-Lu-Ge-C,0.041561864
Nb-Lu-Ge-N,0.1292321
Nb-Lu-In-C,-0.0164965
Nb-Lu-In-N,0.08461562
Nb-Lu-Ni-C,0.08934557
Nb-Lu-Ni-N,0.1983727
Nb-Lu-P-C,0.21590328
Nb-Lu-P-N,0.2153134
Nb-Lu-Pb-C,0.088984095
Nb-Lu-Pb-N,0.20060992
Nb-Lu-S-C,0.15612538
Nb-Lu-S-N,0.20839477
Nb-Lu-Sb-C,0.1509182
Nb-Lu-Sb-N,0.19297758
Nb-Lu-Si-C,0.0567717
Nb-Lu-Si-N,0.19021781
Nb-Lu-Sn-C,0.036268324
Nb-Lu-Sn-N,0.12639046
Nb-Lu-Tl-C,0.05205757
Nb-Lu-Tl-N,0.17428777
Nb-Lu-Zn-C,0.0038138481
Nb-Lu-Zn-N,0.11607436
Nb-Mn-Al-C,0.08270457
Nb-Mn-Al-N,0.2744647
Nb-Mn-As-C,0.08722455
Nb-Mn-As-N,0.21511908
Nb-Mn-Au-C,0.115297206
Nb-Mn-Au-N,0.15323281
Nb-Mn-Bi-C,0.2541746
Nb-Mn-Bi-N,0.34391513
Nb-Mn-Cd-C,0.1337224
Nb-Mn-Cd-N,0.21934053
Nb-Mn-Co-C,0.3799645
Nb-Mn-Co-N,0.30182466
Nb-Mn-Cu-C,0.1733199
Nb-Mn-Cu-N,0.2753288
Nb-Mn-Fe-C,0.39197427
Nb-Mn-Fe-N,0.3256961
Nb-Mn-Ga-C,0.06899437
Nb-Mn-Ga-N,0.14939487
Nb-Mn-Ge-C,0.09015826
Nb-Mn-Ge-N,0.15706062
Nb-Mn-In-C,0.107021466
Nb-Mn-In-N,0.1987695
Nb-Mn-Ni-C,0.23493475
Nb-Mn-Ni-N,0.32260588
Nb-Mn-P-C,0.15500972
Nb-Mn-P-N,0.22033764
Nb-Mn-Pb-C,0.22003582
Nb-Mn-Pb-N,0.37173665
Nb-Mn-S-C,0.12729491
Nb-Mn-S-N,0.27172145
Nb-Mn-Sb-C,0.12421392
Nb-Mn-Sb-N,0.25601897
Nb-Mn-Si-C,0.14841755
Nb-Mn-Si-N,0.29142374
Nb-Mn-Sn-C,0.114363
Nb-Mn-Sn-N,0.18382573
Nb-Mn-Tl-C,0.2496627
Nb-Mn-Tl-N,0.33876845
Nb-Mn-Zn-C,0.09675214
Nb-Mn-Zn-N,0.18651251
Nb-Mo-Al-C,0.03808077
Nb-Mo-Al-N,0.25443906
Nb-Mo-As-C,0.044791985
Nb-Mo-As-N,0.25508723
Nb-Mo-Au-C,0.051934246
Nb-Mo-Au-N,0.19741875
Nb-Mo-Bi-C,0.24549864
Nb-Mo-Bi-N,0.42270586
Nb-Mo-Cd-C,0.09178794
Nb-Mo-Cd-N,0.2631657
Nb-Mo-Co-C,0.25380376
Nb-Mo-Co-N,0.30774128
Nb-Mo-Cu-C,0.14676233
Nb-Mo-Cu-N,0.3622354
Nb-Mo-Fe-C,0.3301582
Nb-Mo-Fe-N,0.3348898
Nb-Mo-Ga-C,0.025346857
Nb-Mo-Ga-N,0.20360674
Nb-Mo-Ge-C,0.022964602
Nb-Mo-Ge-N,0.18591924
Nb-Mo-In-C,0.045472287
Nb-Mo-In-N,0.20590007
Nb-Mo-Ni-C,0.19488285
Nb-Mo-Ni-N,0.30480775
Nb-Mo-P-C,0.07647958
Nb-Mo-P-N,0.29020393
Nb-Mo-Pb-C,0.20026402
Nb-Mo-Pb-N,0.38850367
Nb-Mo-S-C,0.06499929
Nb-Mo-S-N,0.30919647
Nb-Mo-Sb-C,0.09773792
Nb-Mo-Sb-N,0.27585384
Nb-Mo-Si-C,0.10743446
Nb-Mo-Si-N,0.2709061
Nb-Mo-Sn-C,0.04395227
Nb-Mo-Sn-N,0.21470387
Nb-Mo-Tl-C,0.22639576
Nb-Mo-Tl-N,0.36756968
Nb-Mo-Zn-C,0.057968415
Nb-Mo-Zn-N,0.19342715
Nb-Nb-Al-C,0.0036921487
Nb-Nb-Al-N,0.12724599
Nb-Nb-As-C,0.014739997
Nb-Nb-As-N,0.23309548
Nb-Nb-Au-C,0.019469114
Nb-Nb-Au-N,0.07331058
Nb-Nb-Bi-C,0.16366537
Nb-Nb-Bi-N,0.38776278
Nb-Nb-Cd-C,0.035168972
Nb-Nb-Cd-N,0.16419853
Nb-Nb-Co-C,0.17422394
Nb-Nb-Co-N,0.24034102
Nb-Nb-Cu-C,0.109357856
Nb-Nb-Cu-N,0.2212032
Nb-Nb-Fe-C,0.17955247
Nb-Nb-Fe-N,0.27688393
Nb-Nb-Ga-C,-0.0002711116
Nb-Nb-Ga-N,0.06568973
Nb-Nb-Ge-C,0.006355043
Nb-Nb-Ge-N,0.12884182
Nb-Nb-In-C,0.010736934
Nb-Nb-In-N,0.11001264
Nb-Nb-Ni-C,0.12581015
Nb-Nb-Ni-N,0.20442507
Nb-Nb-P-C,0.007986826
Nb-Nb-P-N,0.20932432
Nb-Nb-Pb-C,0.10974323
Nb-Nb-Pb-N,0.2850709
Nb-Nb-S-C,0.015557591
Nb-Nb-S-N,0.21821572
Nb-Nb-Sb-C,0.05717452
Nb-Nb-Sb-N,0.23185107
Nb-Nb-Si-C,0.054281004
Nb-Nb-Si-N,0.20728819
Nb-Nb-Sn-C,0.011324587
Nb-Nb-Sn-N,0.13821492
Nb-Nb-Tl-C,0.089425296
Nb-Nb-Tl-N,0.23774607
Nb-Nb-Zn-C,0.04076158
Nb-Nb-Zn-N,0.14419098
Nb-Sc-Al-C,-0.023011047
Nb-Sc-Al-N,0.13201186
Nb-Sc-As-C,0.10821456
Nb-Sc-As-N,0.1695623
Nb-Sc-Au-C,0.1358118
Nb-Sc-Au-N,0.1415072
Nb-Sc-Bi-C,0.1046805
Nb-Sc-Bi-N,0.2107318
Nb-Sc-Cd-C,0.010364954
Nb-Sc-Cd-N,0.14091913
Nb-Sc-Co-C,0.08898363
Nb-Sc-Co-N,0.23887998
Nb-Sc-Cu-C,0.08542175
Nb-Sc-Cu-N,0.20526959
Nb-Sc-Fe-C,0.113231406
Nb-Sc-Fe-N,0.3001133
Nb-Sc-Ga-C,-0.024883114
Nb-Sc-Ga-N,0.09050996
Nb-Sc-Ge-C,0.008004179
Nb-Sc-Ge-N,0.13284062
Nb-Sc-In-C,-0.011847505
Nb-Sc-In-N,0.09887676
Nb-Sc-Ni-C,0.1073947
Nb-Sc-Ni-N,0.24296932
Nb-Sc-P-C,0.16127206
Nb-Sc-P-N,0.1865032
Nb-Sc-Pb-C,0.042300638
Nb-Sc-Pb-N,0.21154118
Nb-Sc-S-C,0.12634803
Nb-Sc-S-N,0.10972022
Nb-Sc-Sb-C,0.109864734
Nb-Sc-Sb-N,0.19974379
Nb-Sc-Si-C,0.07390606
Nb-Sc-Si-N,0.24199326
Nb-Sc-Sn-C,-0.009386777
Nb-Sc-Sn-N,0.083081335
Nb-Sc-Tl-C,0.027925156
Nb-Sc-Tl-N,0.17730395
Nb-Sc-Zn-C,-0.005753834
Nb-Sc-Zn-N,0.14398241
Nb-Ta-Al-C,0.011333172
Nb-Ta-Al-N,0.13682972
Nb-Ta-As-C,0.021935025
Nb-Ta-As-N,0.24569389
Nb-Ta-Au-C,0.0105676465
Nb-Ta-Au-N,0.092605926
Nb-Ta-Bi-C,0.22618589
Nb-Ta-Bi-N,0.39113486
Nb-Ta-Cd-C,0.052421838
Nb-Ta-Cd-N,0.2079915
Nb-Ta-Co-C,0.20667386
Nb-Ta-Co-N,0.2656856
Nb-Ta-Cu-C,0.14672561
Nb-Ta-Cu-N,0.26340955
Nb-Ta-Fe-C,0.22174524
Nb-Ta-Fe-N,0.24978152
Nb-Ta-Ga-C,-0.0046536997
Nb-Ta-Ga-N,0.111494996
Nb-Ta-Ge-C,0.01650867
Nb-Ta-Ge-N,0.16813299
Nb-Ta-In-C,0.028982213
Nb-Ta-In-N,0.1591318
Nb-Ta-Ni-C,0.16535266
Nb-Ta-Ni-N,0.26915434
Nb-Ta-P-C,0.016060233
Nb-Ta-P-N,0.2394773
Nb-Ta-Pb-C,0.15746416
Nb-Ta-Pb-N,0.35520053
Nb-Ta-S-C,0.0546205
Nb-Ta-S-N,0.28275073
Nb-Ta-Sb-C,0.096304245
Nb-Ta-Sb-N,0.30347696
Nb-Ta-Si-C,0.066674545
Nb-Ta-Si-N,0.24657834
Nb-Ta-Sn-C,0.021948049
Nb-Ta-Sn-N,0.17086563
Nb-Ta-Tl-C,0.10739678
Nb-Ta-Tl-N,0.28520507
Nb-Ta-Zn-C,0.04360729
Nb-Ta-Zn-N,0.1686569
Nb-Ti-Al-C,0.0012728017
Nb-Ti-Al-N,0.122936286
Nb-Ti-As-C,-0.008408637
Nb-Ti-As-N,0.16320372
Nb-Ti-Au-C,0.021900035
Nb-Ti-Au-N,0.08135341
Nb-Ti-Bi-C,0.0770536
Nb-Ti-Bi-N,0.24021251
Nb-Ti-Cd-C,0.009175504
Nb-Ti-Cd-N,0.13348527
